uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,tickNumber,additionalParasites,frozenSamplePrepMethod,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,remarks,publicationDate,release
6bb964a3-b612-4356-b8f9-aa439bcb56e6,96810D696FAD46BDAC92673963BD635F,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,J7,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1059,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,not,plugged,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1059.B,NA,mandibular,SCBI.20150418.R1059.F,NA,fresh,SCBI.20150418.R1059.E,NA,SCBI.20150418.R1059.H,NA,hairAndWhisker,NA,NA,NA,20240112T151528Z,RELEASE-2024
094c4971-b112-45f5-b851-45d51c64fc30,96810D696FAD46BDAC92673963BD635F,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,I6,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1092,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,Y,NA,NA,adult,NA,enlarged,not,neither,18,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1092.F,NA,fresh,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151528Z,RELEASE-2024
d7018d56-9878-4e20-ab70-b734e5d66e53,96810D696FAD46BDAC92673963BD635F,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,B9,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1052,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,juvenile,NA,nonenlarged,not,neither,19,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150418.R1052.F,NA,fresh,SCBI.20150418.R1052.E,NA,SCBI.20150418.R1052.H,NA,hairAndWhisker,NA,NA,NA,20240112T151528Z,RELEASE-2024
c95114b1-f34c-4211-b39f-6ae1ebabe708,16C6922429D34E04B3B4266D6CB7FE49,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,B6,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1054,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,not,plugged,20,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1054.F,NA,fresh,SCBI.20150418.R1054.E,NA,SCBI.20150418.R1054.H,NA,hairAndWhisker,NA,NA,NA,20240112T151528Z,RELEASE-2024
b498f077-154c-42da-9744-5c75805f03eb,16C6922429D34E04B3B4266D6CB7FE49,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,I1,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,NA,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NA,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908vA,N,U,N,escaped,NA,adult,NA,NA,not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,escaped before processing,20240112T151528Z,RELEASE-2024
456a7604-58d5-4b07-b9f8-14c415cff833,16C6922429D34E04B3B4266D6CB7FE49,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,C8,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,NA,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NA,NA,BLBR,Blarina brevicauda,species,NA,NEON.DOC.001908vA,N,F,N,NA,NA,adult,NA,enlarged,not,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151528Z,RELEASE-2024
9b4a02ed-2ed5-447e-8ef6-ea26868f96aa,16C6922429D34E04B3B4266D6CB7FE49,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,C1,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1097,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,scrotal,NA,not,NA,21,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1097.F,NA,fresh,SCBI.20150418.R1097.E,NA,SCBI.20150418.R1097.H,NA,hairAndWhisker,NA,NA,damage to R ear,20240112T151528Z,RELEASE-2024
ad705bff-6cb8-4d76-9f51-2a803a856409,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,F10,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1082,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,pregnant,plugged,20,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1082.F,NA,fresh,SCBI.20150418.R1082.E,NA,SCBI.20150418.R1082.H,NA,hairAndWhisker,NA,NA,"non-bleeding plot, mouse has fleas",20240112T151528Z,RELEASE-2024
afa2d95f-1b89-45a1-8f9f-eaf454119ce9,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,I9,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1088,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,juvenile,NA,nonenlarged,not,neither,19,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1088.F,NA,fresh,SCBI.20150418.R1088.E,NA,SCBI.20150418.R1088.H,NA,hairAndWhisker,NA,NA,mouse has fleas,20240112T151528Z,RELEASE-2024
72f7aa53-307f-438e-b9a0-f00cf229d737,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,A1,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1081,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,pregnant,plugged,20,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1081.E,NA,SCBI.20150418.R1081.H,NA,hairAndWhisker,NA,NA,non-bleeding plot,20240112T151528Z,RELEASE-2024
81c4862d-6449-4c0b-9ded-2ef0949a2a90,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,J9,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1055,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,scrotal,NA,not,NA,21,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1055.E,NA,SCBI.20150418.R1055.H,NA,hairAndWhisker,NA,NA,NA,20240112T151528Z,RELEASE-2024
7d928538-131d-44df-abd3-1742fddf2cd5,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,E9,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1051,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,nonscrotal,NA,not,NA,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1051.E,NA,SCBI.20150418.R1051.H,NA,hairAndWhisker,NA,NA,non-bleeding plot,20240112T151528Z,RELEASE-2024
c3f932cd-1639-47eb-87c8-0afa4fefa808,D1EB3C7B69F048A48BDDF0B197C11C79,SCBI_039.mammalGrid.mam,D02,SCBI,SCBI_039,F9,distributed,pastureHay,38.894934,-78.166558,WGS84,45.1,324.4,0.1,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.R1098,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,juvenile,NA,nonenlarged,not,neither,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.R1098.F,NA,fresh,SCBI.20150418.R1098.E,NA,SCBI.20150418.R1098.H,NA,hairAndWhisker,NA,NA,non-bleeding plot,20240112T151528Z,RELEASE-2024
6e6c5080-8723-4e7b-9c0e-0cca9665e323,96810D696FAD46BDAC92673963BD635F,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,A3,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-04-18T00:00:00Z,2015-04-18T00:00:00Z,NEON.MAM.D02.L1083,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,Y,NA,NA,adult,scrotal,NA,not,NA,19,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150418.L1083.F,NA,fresh,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151528Z,RELEASE-2024
47f907e0-a590-47ab-a781-74743410e492,C7F09A5295F943B1B3F073A486F009DD,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,G5,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.L1209,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,Y,NA,L,adult,scrotal,NA,not,NA,20,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,SCBI.20150512.L1209.B,NA,mandibular,SCBI.20150512.L1209.F,NA,fresh,SCBI.20150512.L1209.E,NA,SCBI.20150512.L1209.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
113da55a-611f-446d-a157-f0fb8e3f7c80,C7F09A5295F943B1B3F073A486F009DD,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E3,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1156,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,subadult,nonscrotal,NA,not,NA,21,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150512.R1156.F,NA,fresh,SCBI.20150512.R1156.E,NA,SCBI.20150512.R1156.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
bf82f2ee-14c7-481f-9fac-8fba5b16fe19,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,J3,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1159,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,juvenile,NA,nonenlarged,not,neither,19,14,55,117,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1159.F,NA,fresh,SCBI.20150512.R1159.E,NA,SCBI.20150512.R1159.H,NA,hairAndWhisker,NA,NA,Animal too small to bleed,20240112T151239Z,RELEASE-2024
5f5412ef-5862-4c20-adfe-54e6f5426c16,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,F4,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1041,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,Y,NA,NA,adult,NA,nonenlarged,not,swollen,20,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150512.R1041.F,NA,fresh,NA,NA,SCBI.20150512.R1041.H,NA,hairAndWhisker,NA,NA,White substance at vaginal opening,20240112T151239Z,RELEASE-2024
f284bb95-26f5-4bd1-b5d3-613e709cc03c,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,B4,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1165,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,nonscrotal,NA,not,NA,20,13,70,153,19,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,SCBI.20150512.R1165.E,NA,SCBI.20150512.R1165.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
7b1ebc4c-33a4-42aa-9d08-5d1536eccad6,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,H4,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1154,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,nonscrotal,NA,not,NA,19,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1154.B,NA,mandibular,SCBI.20150512.R1154.F,NA,fresh,SCBI.20150512.R1154.E,NA,SCBI.20150512.R1154.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
969b19cd-b55a-47dc-b305-ad1b5cd42463,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,G4,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1085,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,Y,NA,NA,adult,scrotal,NA,not,NA,20,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,NA,NA,SCBI.20150512.R1085.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
a7564153-f5fc-4f02-8b2c-9b71f3cc2b03,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,F6,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1155,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,escaped,NA,adult,scrotal,NA,not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150512.R1155.F,NA,fresh,SCBI.20150512.R1155.E,NA,SCBI.20150512.R1155.H,NA,hairAndWhisker,NA,NA,escaped before measurements,20240112T151239Z,RELEASE-2024
b677144d-92b0-4066-88ed-9af02e7d9b8e,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,J2,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1161,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,nonscrotal,NA,not,NA,20,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,SCBI.20150512.R1161.E,NA,SCBI.20150512.R1161.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
5d7faeea-afe7-451c-a579-8fc2a86ed259,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,D1,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,NA,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NA,NA,BLBR,Blarina brevicauda,species,NA,NEON.DOC.001908vA,N,U,N,NA,NA,adult,NA,NA,not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
c13e70fe-2460-4a08-9d4b-edd8d4722f13,3529B643891D494A9E7AEC3C46D5F421,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,A9,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1153,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,nonscrotal,NA,not,NA,21,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150512.R1153.F,NA,fresh,SCBI.20150512.R1153.E,NA,SCBI.20150512.R1153.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
41cff98d-6a92-4fa5-b26d-23edf104787c,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H1,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1206,NA,MUMU,Mus musculus,species,NA,NEON.DOC.001908,I,F,N,NA,NA,subadult,NA,nonenlarged,not,neither,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1206.B,NA,mandibular,NA,NA,NA,SCBI.20150512.R1206.E,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
76eaf11a-2f47-4f99-a48e-5403ecaec3e0,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1204,NA,MUMU,Mus musculus,species,NA,NEON.DOC.001908,I,F,N,NA,NA,subadult,NA,nonenlarged,not,neither,18,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1204.B,NA,mandibular,NA,NA,NA,SCBI.20150512.R1204.E,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
30a1f8d3-135c-4ec9-be46-12c077af3c99,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,E8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1202,NA,MIPE,Microtus pennsylvanicus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,adult,scrotal,NA,not,NA,20,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1202.B,NA,mandibular,SCBI.20150512.R1202.F,NA,fresh,SCBI.20150512.R1202.E,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
10a39bd7-5bb0-4fba-8d2d-d2dd5832f932,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C9,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1207,NA,MIPE,Microtus pennsylvanicus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,not,neither,21,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1207.B,NA,mandibular,SCBI.20150512.R1207.F,NA,fresh,SCBI.20150512.R1207.E,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
5e1c56bf-4f17-4705-a5d1-04913add8129,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,D7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1171,NA,MIPE,Microtus pennsylvanicus,species,NA,NEON.DOC.001908,N,F,Y,NA,NA,adult,NA,enlarged,pregnant,neither,21,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1171.B,NA,mandibular,SCBI.20150512.R1171.F,NA,fresh,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
8ff42bcc-154f-4207-b0d9-9be0086be9fd,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,C7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,NA,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NA,NA,BLBR,Blarina brevicauda,species,NA,NEON.DOC.001908vA,N,F,N,NA,NA,adult,NA,enlarged,not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
f2759982-7be8-4c7f-8ba2-21a4d5172051,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,G5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1203,NA,MIPE,Microtus pennsylvanicus,species,NA,NEON.DOC.001908,N,M,N,NA,NA,juvenile,nonscrotal,NA,not,NA,19,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1203.B,NA,mandibular,NA,NA,NA,SCBI.20150512.R1203.E,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
8ac5b877-d056-4e3d-9366-5c3574d057ca,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I7,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,NA,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NA,NA,BLBR,Blarina brevicauda,species,NA,NEON.DOC.001908vA,N,F,N,NA,NA,adult,NA,enlarged,not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
b24d4513-f32e-499a-a6bf-f75292550bc5,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,I8,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1062,NA,MIPE,Microtus pennsylvanicus,species,NA,NEON.DOC.001908,N,F,Y,NA,NA,adult,NA,enlarged,not,plugged,20,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1062.B,NA,mandibular,SCBI.20150512.R1062.F,NA,fresh,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151239Z,RELEASE-2024
6d05c002-bcdd-4730-896f-3ad72c4fe2cb,2D9545D29D984FA4B6B603DA0B3E2007,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H2,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1205,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,subadult,NA,nonenlarged,not,neither,20,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,SCBI.20150512.R1205.B,NA,mandibular,SCBI.20150512.R1205.F,NA,fresh,SCBI.20150512.R1205.E,NA,SCBI.20150512.R1205.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
f7c6f29c-ec7a-4770-9843-996984f19ce6,C7F09A5295F943B1B3F073A486F009DD,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A9,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,NEON.MAM.D02.R1164,NA,PELE,Peromyscus leucopus,species,NA,NEON.DOC.001908,N,F,N,NA,NA,adult,NA,enlarged,not,plugged,20,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,unsuccessful,SCBI.20150512.R1164.F,NA,fresh,SCBI.20150512.R1164.E,NA,SCBI.20150512.R1164.H,NA,hairAndWhisker,NA,NA,NA,20240112T151239Z,RELEASE-2024
